dBLUE,dDVI,dEVI,dGREEN,dLSWI,dNBR,dNBR2,dNBR_,dNDRE1,dNDSI,dNDVI,dNDWI,dNIR,dPEP,dRDFI,dRED,dRED1,dRED2,dRED3,dRED4,dRVI,dSAVI,dSWIR1,dSWIR2,Landcover
-101.5,1461.5,1.332955685,34.5,-9.78E-04,1.168013888,0.729526514,-0.942144713,0.463608217,0.443303221,0.6228622,-0.404080209,1344.5,-5.337701098,0.124574629,-117,166.5,1135,1338,1463.5,-0.249149258,0.934185571,-301.5,-980.5,1
-140.5,1625,1.371091954,42,0.028184739,1.17567831,0.773541188,-0.894464227,0.442149057,0.523713226,0.6986582,-0.515889265,1514.5,-7.082156161,-0.282981761,-110.5,265,1288,1531.5,1640,0.565963522,1.047818379,-91.5,-869.5,1
-138.5,1665.5,1.437523707,23.5,0.037892704,1.150918133,0.756631185,-0.888740831,0.440101496,0.505177719,0.6906171,-0.49716981,1524,-6.410429153,-0.13570912,-141.5,232,1233,1474,1593,0.27141824,1.035759494,-111.5,-993,1
-146,1553.5,1.310467533,15,0.020522261,1.220189377,0.808534569,-0.936655576,0.494058385,0.546085664,0.68978673,-0.515998527,1434.5,-5.84484054,0.149413897,-119,181,1160.5,1290,1426,-0.298827793,1.034516645,-226,-962,1
-129.5,1872,1.398805696,4,-5.62E-04,1.147388964,0.746938549,-0.923003926,0.483328366,0.472713043,0.6518238,-0.440614974,1702.5,-5.573718708,0.486073613,-169.5,196.5,1503,1835,1898.5,-0.972147226,0.977637504,-332,-1044,1
-131.5,1526,1.301904552,21,-0.015242227,1.217366769,0.769350497,-0.989285804,0.475130557,0.44693488,0.62565106,-0.389500184,1374.5,-6.118291117,0.483885904,-151.5,140,1148.5,1451,1397.5,-0.967771809,0.938380967,-566.5,-1126.5,1
-145.5,2396.5,1.388716825,88,0.031718798,1.215465327,0.813883145,-0.941931605,0.44328379,0.515645129,0.6846975,-0.492677402,2288,-6.379366217,-0.180498865,-108.5,420,1819,2162.5,2358.5,0.360997729,1.026967936,-133.5,-1070.5,1
-91.5,3083,1.63310679,155,0.039382504,1.183851684,0.801539749,-0.9181278,0.473427033,0.464651657,0.6897787,-0.452528013,2947,-5.522943082,0.020614873,-136,487,2366,2839.5,3046,-0.041229745,1.034620145,-71,-1033.5,1
-152.5,2185.5,1.376623392,50.5,0.054565232,1.181061383,0.774625517,-0.896933896,0.445574849,0.481784964,0.6713741,-0.483438812,2048.5,-5.611430262,-0.001759657,-137,296,1608.5,1873,2025.5,0.003519315,1.006957104,-279,-1167.5,1
-292.5,2622,1.569266546,-174,0.081267349,1.194799099,0.819103961,-0.916016645,0.565696616,0.5498824,0.744399,-0.535737159,2200.5,-7.164976318,-19.76414519,-421.5,-82,1535,2084,2246.5,39.52829039,1.116469499,-670.5,-1693.5,1
-330.5,2630,1.614686176,-258,0.083521913,1.155729003,0.79984642,-0.86888078,0.570041493,0.575763902,0.7446932,-0.563252231,2131,-6.967084311,10.79191683,-499,-183.5,1460.5,2003,2278.5,-21.58383366,1.116898697,-717.5,-1903,1
-154,2385,1.517851918,57,0.025360076,1.259373388,0.793401001,-1.007062448,0.510334182,0.48667844,0.6959498,-0.450603045,2202.5,-5.834135837,10.06304444,-182.5,243,1716.5,2066.5,2179.5,-20.12608888,1.043848336,-486,-1307.5,1
-312,2765.5,1.684931723,-212,0.065569167,1.205639735,0.825892948,-0.919099864,0.582376643,0.607068809,0.76347953,-0.575069476,2317.5,-7.802569079,0.210008679,-448,-81,1638.5,2241,2510.5,-0.420017357,1.145085403,-617.5,-1781,1
-143,2451.5,1.510435755,89.5,0.042535165,1.189020513,0.796446244,-0.937665266,0.441872206,0.442779302,0.6933289,-0.433753907,2271.5,-5.768390192,6.930467538,-180,350,1812,2163.5,2319,-13.86093508,1.039912676,-247.5,-1082.5,1
-187.5,3313,1.618835506,21.5,0.084787637,1.253933194,0.842637872,-0.978775633,0.514540392,0.531561065,0.7421672,-0.525933504,3102,-7.399723996,9.69707029,-211,347.5,2284,3014,3114.5,-19.39414058,1.113222304,-44.5,-1025,1
-131.5,1447.5,1.346341516,-14.5,0.019653323,1.235374692,0.81601745,-0.990806542,0.468960295,0.521714121,0.70589423,-0.489553687,1312.5,-6.142197588,0.487334023,-135,190,1085.5,1344,1432,-0.974668045,1.058672239,-287,-838,1
-235.5,2040,1.403333885,-101.5,0.041375774,1.124247223,0.718348714,-0.889508147,0.443977697,0.45442089,0.66078407,-0.42790601,1670.5,-5.309255319,-3.372969986,-369.5,22.5,1222.5,1550.5,1745.5,6.745939971,0.991039321,-836.5,-1839,1
-239.5,2307,1.216239763,-32.5,0.007812546,0.997851862,0.651930569,-0.765703994,0.409138284,0.422550267,0.5816903,-0.377954476,1992,-4.696519773,-3.0199897,-315,143.5,1541,1861,2043.5,6.039979401,0.872454839,-556.5,-1581.5,1
-140,2046.5,1.652272076,12,-0.004268574,1.267089386,0.79410457,-1.020306441,0.567586965,0.58198071,0.7431186,-0.527140379,1872.5,-6.577182745,-0.095393842,-174,204.5,1563.5,1884,2100,0.190787684,1.11453718,-321.5,-1207.5,1
-210.5,2167.5,1.548356337,-50,0.034639369,1.199100054,0.787948002,-0.924621319,0.502405335,0.542741057,0.7161481,-0.506574692,1901,-6.637243491,-0.010908343,-266.5,136,1431.5,1784.5,1951,0.021816686,1.074083581,-456.5,-1452,1
-224,1775,1.357777923,-73.5,0.027358167,1.109162951,0.697944753,-0.869651487,0.457049111,0.482829551,0.648736,-0.455180837,1492.5,-5.89023952,0.040838849,-282.5,54,1149.5,1419,1637.5,-0.081677697,0.972952151,-633.5,-1617,1
-213.5,1680.5,1.460684593,-73.5,-0.002021744,1.193667763,0.750411935,-0.909922928,0.502385651,0.625792306,0.7355446,-0.569537326,1463.5,-7.462514404,0.453382512,-217,148,1203.5,1451.5,1576,-0.906765023,1.10310469,-401.5,-1243,1
-124.5,2049,1.631990681,52.5,0.002307179,1.315743194,0.846805722,-1.019903236,0.554598057,0.643178615,0.78478706,-0.586549723,1948.5,-7.504533623,0.136556671,-100.5,299.5,1591.5,1901.5,2034,-0.273113341,1.177027314,-75,-806.5,1
-116,1881.5,1.470727674,62.5,0.033650156,1.27711786,0.810666797,-1.025059158,0.511373595,0.511364052,0.70460415,-0.472789576,1774,-7.537101187,-0.364323951,-107.5,238.5,1328,1647,1764,0.728647902,1.056820325,-244,-910,1
-112.5,2088.5,1.638746908,63,0.041579622,1.318268285,0.846186218,-1.033785179,0.530207103,0.574161364,0.77370894,-0.560552063,1989,-7.626550378,-0.171070359,-99.5,299.5,1623.5,1977.5,2104.5,0.342140718,1.160424869,-110.5,-875.5,1
-231,1929,1.477019743,-114.5,0.031928594,1.215771324,0.790665416,-0.957459131,0.52800611,0.547366379,0.72160256,-0.509293572,1621.5,-6.638043834,0.609960454,-307.5,15.5,1252,1594.5,1720,-1.219920907,1.082235759,-705.5,-1551.5,1
-269.5,1947.5,1.158697832,-49.5,0.051238028,1.063864548,0.684746437,-0.76744736,0.395416866,0.485901222,0.6424983,-0.49485268,1714.5,-6.252037415,-0.075550022,-233,212.5,1363.5,1658,1777.5,0.151100044,0.963614298,-385,-1288.5,1
-330,1485.5,1.254178859,-152,0.042457253,1.1276624,0.756910662,-0.815048742,0.447093689,0.506374107,0.7026274,-0.515834841,1135.5,-6.013326438,-0.173542,-350,-41,942.5,1087.5,1238,0.347084001,1.053706797,-717,-1407,1
-349,1852,1.370210555,-157.5,0.060438439,1.157784871,0.810616859,-0.831862695,0.46618107,0.519629094,0.7190302,-0.524263654,1459.5,-6.567486211,0.086333382,-392.5,-36.5,1097.5,1340,1468.5,-0.172666764,1.07835354,-751.5,-1547,1
-286,2092,1.346499147,-21.5,0.056791957,1.192850713,0.792088395,-0.859248096,0.440468138,0.508171539,0.7167966,-0.51678633,1822,-5.963829716,-0.072788973,-270,216,1429,1642,1755,0.145577947,1.075040037,-603,-1385,1
-249,2257.5,1.337307896,48,0.043572741,1.193707085,0.798179225,-0.87537178,0.416943194,0.518235946,0.71122813,-0.524904801,2054,-6.696772166,-0.219619173,-203.5,380.5,1706.5,1972,2142,0.439238345,1.066708041,-343.5,-1279,1
-248,2030.5,1.276193261,-3.5,0.058508901,1.179039393,0.768781784,-0.864140301,0.404364104,0.492301499,0.68617547,-0.511316193,1812.5,-6.61044811,-0.018576085,-218,264.5,1474.5,1768,1854.5,0.03715217,1.029124266,-494.5,-1351,1
-262,1884.5,1.363088036,-64,0.074588857,1.100392601,0.720142926,-0.786799801,0.381712973,0.440915387,0.6699513,-0.463516723,1577,-5.518149011,0.217039093,-307.5,117,1185,1396,1517,-0.434078185,1.004780688,-687,-1266,1
-250.5,2487.5,1.306631051,40.5,0.02135778,1.130413606,0.742709717,-0.851260318,0.413366785,0.480171904,0.6628009,-0.475373441,2261.5,-6.095137093,-0.106645453,-226,368.5,1991.5,2311.5,2444,0.213290905,0.994099469,-330.5,-1494.5,1
-311,2009.5,1.294985673,-59,0.093438909,1.172376237,0.790767734,-0.81398459,0.414258721,0.498779556,0.72084147,-0.552519214,1734.5,-6.587477843,0.291610369,-275,173,1369.5,1606.5,1754.5,-0.583220738,1.081091316,-444.5,-1356.5,1
-251.5,1964,1.264228822,-6.5,0.019650944,1.139689566,0.757020219,-0.84673832,0.423186257,0.485115244,0.6625963,-0.46351954,1716.5,-6.178704429,0.151998051,-247.5,218,1406.5,1646,1761,-0.303996103,0.993763995,-537,-1348,1
-270.5,1714,1.46693982,-106.5,0.019506503,0.975607491,0.589705722,-0.730240128,0.375569532,0.422136527,0.6072857,-0.403062707,1325,-5.511934471,0.101568177,-389,18,1051,1285,1359,-0.203136353,0.910779663,-825,-1730.5,1
-241.5,1727,1.435997469,-128.5,0.036428611,0.875241948,0.52072725,-0.635744936,0.355194382,0.372862952,0.5696046,-0.367139424,1299,-3.960156264,-0.009333405,-428,-50.5,972,1160,1220,0.01866681,0.854275672,-756,-1680.5,1
-312,1358.5,1.233876644,-214.5,0.026679044,0.779460093,0.392267267,-0.557353527,0.311357677,0.345522983,0.5182716,-0.34299306,866.5,-3.48111589,-0.015185765,-492,-169.5,669.5,772.5,774,0.03037153,0.777261087,-1104,-1962,1
-243.5,1528.5,1.367809704,-146,0.010595637,0.864584809,0.511935439,-0.622644597,0.373214957,0.38955757,0.5576125,-0.365311682,1114.5,-3.651698771,-0.106179817,-414,-85,903,1033,1022.5,0.212359634,0.836274129,-792,-1623.5,1
-240.5,1163.5,1.115904741,-151.5,0.009520572,0.655556647,0.292658316,-0.489282471,0.276591695,0.278804714,0.4464765,-0.268295647,727,-2.661000245,0.212397605,-436.5,-152,600.5,675.5,726,-0.424795209,0.669587632,-950,-1650,1
-171.5,1056.5,0.972769539,-109,-0.009227976,0.639116164,0.269942408,-0.485465565,0.256909791,0.289955517,0.40857288,-0.262254959,730,-2.608789376,0.059886555,-326.5,-31.5,640.5,722,702.5,-0.119773109,0.61274378,-682,-1540.5,1
-225.5,1775,1.391263013,-102,0.026693146,0.930207292,0.544344454,-0.692820022,0.394554622,0.439463404,0.5905507,-0.42226721,1452.5,-5.190718881,0.107166273,-322.5,38.5,1142.5,1399,1490.5,-0.214332546,0.885700416,-530,-1455,1
-209.5,1636,1.298784948,-68.5,0.02121244,0.766856581,0.416877162,-0.574242203,0.319371899,0.309778738,0.49615207,-0.307184791,1259,-3.401176115,0.035582463,-377,-14,1031.5,1215,1301,-0.071164926,0.744124625,-753.5,-1571.5,1
-190,1820.5,1.350060147,-29.5,0.003230901,0.89700116,0.487985739,-0.678411115,0.361390981,0.380475316,0.54516816,-0.356632262,1508.5,-3.688161483,0.098791902,-312,114,1280,1428,1460,-0.197583803,0.817648361,-689,-1728.5,1
-222,1014,0.966059654,-185.5,-0.01149277,0.570343357,0.23455425,-0.418800652,0.249620499,0.276646345,0.38897792,-0.248778781,580,-2.283398257,0.021024687,-434,-158,525,582.5,561.5,-0.042049375,0.583355282,-856,-1595.5,1
-219.5,1286,1.109113762,-118.5,-0.015791652,0.715284689,0.369131677,-0.524250981,0.281596889,0.334094905,0.4638387,-0.297046816,911,-2.975538618,0.025426405,-375,9,805,872.5,882.5,-0.050852811,0.695636833,-667.5,-1566,1
-256,1378,1.256607546,-145,0.005119813,0.700590307,0.3476011,-0.501521076,0.298208328,0.328208899,0.5010692,-0.310460129,929.5,-2.899944805,-0.025676292,-448.5,-69,780.5,841.5,877.5,0.051352583,0.751470036,-620,-1615,1
-252,1324.5,1.167189293,-196.5,0.016596415,0.635879065,0.268782726,-0.45367993,0.298305656,0.338071677,0.48758027,-0.328315208,867,-3.416839228,-0.036044252,-457.5,-131.5,694.5,850.5,842.5,0.072088505,0.731237793,-603,-1614.5,1
-165.5,1375,1.2866669,-70.5,0.008037965,0.684178499,0.281898971,-0.504895531,0.315329835,0.330632721,0.5056947,-0.315934724,1046,-3.191177849,-0.038009505,-329,22,886,1016.5,1031.5,0.07601901,0.758411556,-349.5,-1290.5,1
-199.5,1292,1.184057101,-161.5,0.006564422,0.520873663,0.177077537,-0.393271016,0.285372481,0.279890159,0.45340818,-0.26692466,794,-2.777188138,-0.100764676,-498,-180,662.5,836,882.5,0.201529352,0.679993809,-408.5,-1443,1
-271,1200.5,1.455690115,-247.5,0.008545578,0.741352101,0.398400684,-0.549421853,0.348311931,0.358645574,0.56278676,-0.340471012,627,-3.325816746,-0.031754813,-573.5,-283.5,519,635.5,642,0.063509627,0.843982345,-974,-1772.5,1
-335,2118.5,1.553563964,-221.5,0.038625017,1.056882316,0.683035911,-0.799863661,0.44832316,0.484857249,0.6612467,-0.47290569,1610,-5.432506046,0.047857081,-508.5,-113,1239,1547.5,1633,-0.095714161,0.991725249,-947.5,-2322,1
-259,2153,1.326829753,-40.5,-0.019366153,0.968699715,0.647696012,-0.724955125,0.404583386,0.472864939,0.6166009,-0.43295391,1838,-5.001415635,0.080516484,-315,238.5,1688.5,1909.5,2099.5,-0.161032968,0.924790983,-245.5,-1418.5,1
-309,2779,1.464251535,-24,0.033649618,1.094167043,0.759051564,-0.802478982,0.42973383,0.46506921,0.67057496,-0.461772847,2388.5,-5.801710084,-0.141137016,-390.5,217,1970.5,2390,2408.5,0.282274033,1.005763126,-526,-1772,1
-272,2412.5,1.576602508,-23,0.004173427,1.120883225,0.776960358,-0.821648,0.461048286,0.517236357,0.705066,-0.494279673,2077.5,-6.358280968,-0.043802435,-335,211,1844,2145.5,2182,0.08760487,1.057472323,-326,-1452,1
-289.5,2199,1.662072329,-97.5,0.038847175,1.126065152,0.787768861,-0.809391261,0.480510724,0.528334063,0.73179686,-0.529599103,1831,-6.344694944,0.126672449,-368,77,1531,1808,1922.5,-0.253344898,1.097534513,-390,-1436.5,1
-280,1863,1.285265104,-126,0.01505986,1.001765827,0.627692769,-0.748712403,0.398812027,0.45146737,0.60129565,-0.426168184,1489,-4.77656784,0.217072782,-374,31.5,1203,1397,1475,-0.434145564,0.901813465,-754,-1877.5,1
-240.5,2198.5,1.311906389,-70,0.076132976,0.987518833,0.596394464,-0.714700219,0.373146209,0.431385479,0.605857,-0.454821599,1909,-5.274409562,-0.11944128,-289.5,151.5,1389,1705.5,1850.5,0.238882559,0.908682617,-366,-1620.5,1
-255,2410,1.570590436,-42,0.021621841,1.050516146,0.728136006,-0.777740856,0.45689641,0.443330295,0.6647257,-0.429811544,2013,-4.836109985,-0.028554703,-397,76,1683,1944.5,2111,0.057109405,0.996970857,-492.5,-1568.5,1
-247,2077,1.356358865,-66.5,-0.013604225,1.011463706,0.629630155,-0.754196103,0.441741483,0.48535639,0.6227355,-0.449674297,1769.5,-5.192700128,-0.148216031,-307.5,142.5,1616.5,1862,1871.5,0.296432062,0.933986508,-467.5,-1633,1
-307.5,2297,1.440445367,-119.5,0.058499577,0.990407083,0.686143524,-0.727421493,0.395896424,0.416122781,0.63233465,-0.424411969,1842.5,-5.403298397,-0.066029729,-454.5,9.5,1359.5,1705.5,1833.5,0.132059458,0.948385234,-614,-1752.5,1
-256,1803.5,1.349898873,-44,0.032319241,0.974905896,0.69251215,-0.646089205,0.436508197,0.483226829,0.6771241,-0.491072076,1531,-5.458142381,0.056016262,-272.5,120,1339.5,1488.5,1619,-0.112032524,1.015526851,-58,-853.5,1
-195,1163,0.528465792,-88,0.011522546,0.509219363,0.217712515,-0.377122182,0.186612875,0.241449498,0.29978803,-0.236180262,954,-2.482143587,0.087856581,-209,91,771,900,1018,-0.175713162,0.449626955,-183.5,-1375.5,1
-295.5,1413.5,1.398445252,-127,0.021174989,1.05733281,0.706846114,-0.745085213,0.46823943,0.550800519,0.7244361,-0.540684198,1099.5,-6.857046684,-0.211515502,-314,-3,937.5,1091,1205,0.423031004,1.086389529,-390.5,-1180,1
-291.5,1477,1.483036539,-147,0.021236875,1.08888238,0.71903701,-0.803612656,0.414344105,0.503653865,0.69009906,-0.492796689,1111,-6.066609161,-0.114645462,-366,0.5,936.5,1097.5,1165,0.229290924,1.034918578,-689.5,-1588,1
-290,2256,1.569954915,-119.5,0.058569276,1.143451996,0.77475158,-0.867239191,0.460512149,0.482025702,0.6857021,-0.488739492,1854.5,-6.126686118,-0.037917252,-401.5,-2,1414.5,1765.5,1894,0.075834503,1.02841629,-724.5,-1943.5,1
-248.5,2373,1.793652166,-64,0.038068087,1.180499878,0.78931479,-0.895456452,0.486803344,0.507484547,0.726113,-0.500662041,2002,-5.831887664,0.048817307,-371,94,1626.5,1918,2061,-0.097634614,1.089027564,-593,-1766.5,1
-275,2460.5,1.679235829,-94.5,0.01990419,1.089888614,0.739921997,-0.827507702,0.4667759,0.483610099,0.67340887,-0.454255571,2034.5,-6.083077317,-0.04860345,-426,43,1620,2012,2138,0.0972069,1.009996096,-629.5,-1847.5,1
-258,2839,1.735549968,-59,0.060569789,1.184071216,0.822478488,-0.875509325,0.514226321,0.537661042,0.7278618,-0.540131273,2491.5,-6.980781692,0.111940684,-347.5,113,1926,2412,2594,-0.223881369,1.09168302,-301,-1629.5,1
-293,2309.5,1.625129487,-133.5,0.035965563,1.146924201,0.76702817,-0.858960882,0.497743566,0.513396205,0.69807196,-0.498920451,1895.5,-5.997421796,0.032606911,-414,-18,1502.5,1824.5,1877.5,-0.065213821,1.046969315,-759,-1946,1
-237.5,2155,1.536168793,-49.5,0.032791375,1.0952567,0.702068413,-0.819267885,0.472821192,0.495378508,0.6831838,-0.488288847,1848,-5.900759757,-0.043421203,-307,98.5,1516,1811.5,1874,0.086842406,1.024635435,-420,-1650,1
-237,2204,1.637516202,-71,0.060098377,1.18263516,0.795649094,-0.861839401,0.49679326,0.535744138,0.72114855,-0.536051669,1910.5,-6.61327339,-0.142848606,-293.5,88.5,1463.5,1781.5,1832.5,0.285697212,1.081579014,-415,-1455.5,1
-192,2104.5,1.379622205,-19.5,0.006339598,1.063794061,0.680953471,-0.82234075,0.433385353,0.459988668,0.6107534,-0.431667301,1852.5,-5.295682865,-0.009152741,-252,153.5,1569.5,1845,1881.5,0.018305482,0.916026524,-446.5,-1684.5,1
-176.5,1731,1.338137908,-66,-0.006270063,0.932786047,0.622716014,-0.713125349,0.413164247,0.414905918,0.5483512,-0.373876179,1445.5,-4.757113907,0.128706229,-285.5,37,1222.5,1519.5,1585.5,-0.257412458,0.822427492,-420.5,-1314.5,1
-181.5,2521,1.418832631,-12,0.032210035,0.913945893,0.633809697,-0.679213437,0.420468964,0.391144708,0.5609046,-0.37677377,2221,-4.877500255,-0.081208868,-300,115,1743,2182,2373.5,0.162417735,0.841304202,-208,-1155.5,1
-238.5,2413.5,1.754819276,-53,0.060693257,1.190922403,0.83460946,-0.862749786,0.526285025,0.565991389,0.7600047,-0.574905329,2115.5,-6.817871009,-0.140120889,-298,126,1681.5,2055,2190,0.280241778,1.13985694,-200.5,-1323.5,1
-153,2363,1.744826669,22.5,0.020770193,1.183924627,0.803674332,-0.930518653,0.480626781,0.556590392,0.7298756,-0.528799469,2149,-6.619227994,-0.207793395,-214,292.5,1767.5,2143,2520.5,0.415586789,1.094694808,-58.5,-1113,1
-294,1981,1.647660849,-168,0.042765424,1.172157709,0.790977794,-0.875107884,0.503745521,0.519431558,0.7144335,-0.520595231,1570.5,-5.763943034,0.146257744,-410.5,-81,1287.5,1537,1650.5,-0.292515487,1.07147524,-787,-1856,1
-224.5,2159.5,1.800991085,-97.5,0.062502849,1.231126579,0.83338219,-0.926813176,0.532439839,0.580785213,0.7615654,-0.585371157,1859.5,-7.271561728,-0.123558782,-300,52.5,1459,1821.5,2031.5,0.247117564,1.142178578,-387.5,-1434,1
-181,2423,1.750246015,-2,0.060900759,1.194139184,0.852855085,-0.861107416,0.523730082,0.590125145,0.7610489,-0.598754215,2217,-6.926501863,-0.082741883,-206,235,1780.5,2098,2305,0.165483765,1.141433963,102,-1011.5,1
-380,2419,1.736382339,-234.5,0.060085129,1.193645753,0.818525604,-0.903440219,0.501597088,0.526881505,0.72732824,-0.520449827,1864.5,-6.669470466,0.197393441,-554.5,-146,1351,1756.5,1894,-0.394786883,1.090840102,-1114,-2470,1
-305.5,2332,1.593161058,-159.5,0.067955933,1.166048584,0.765495149,-0.895283698,0.47947233,0.498041035,0.6891316,-0.502540962,1909.5,-6.351763162,-0.224779193,-422.5,-49.5,1401,1787.5,1911,0.449558387,1.033565008,-885,-2222,1
-329,2216.5,1.583856442,-175.5,0.028163554,1.173988732,0.773847778,-0.908477676,0.504145526,0.513084189,0.69331217,-0.491340398,1748,-5.652472891,0.172920854,-468.5,-98,1386,1678,1821,-0.345841709,1.039819838,-1047,-2432,1
-242.5,2245,1.73334821,-85.5,0.045034981,1.174856287,0.775005443,-0.888338966,0.51873049,0.528398436,0.7286131,-0.528702059,1905,-6.165807599,0.177254061,-340,39,1555,1871.5,2007,-0.354508123,1.092768076,-459.5,-1651,1
-209.5,2531,1.807835466,-44.5,0.057255952,1.224827957,0.850967261,-0.915868798,0.537171277,0.592036221,0.76597744,-0.596166867,2266.5,-7.381380675,-0.125670517,-264.5,163,1815.5,2250,2444.5,0.251341033,1.148820758,-97.5,-1381,1
-234,2336,1.803425463,-61,0.083666108,1.210491912,0.850178251,-0.863016644,0.557597729,0.598142225,0.79308075,-0.617375083,2063.5,-7.821278317,-0.276910186,-272.5,99,1564.5,1958,2117,0.553820373,1.189444263,-69,-1167,1
-296,2294.5,1.681042562,-123.5,0.063712363,1.192859058,0.82784601,-0.870060086,0.525239131,0.587022,0.7734976,-0.595943814,1948.5,-7.374820336,-0.0758707,-346,60.5,1534,1886,2041.5,0.151741399,1.160070336,-244.5,-1520.5,1
-287.5,2626.5,1.838344364,-108.5,0.093884961,1.231732858,0.869038099,-0.880820279,0.581073893,0.615154517,0.81991017,-0.642742746,2286.5,-8.242974434,-0.091707422,-340,46.5,1736,2215,2374,0.183414845,1.229692114,-172.5,-1330.5,1
-313.5,1956,1.366026508,-186,0.041849694,0.979024294,0.589265272,-0.7352656,0.390300587,0.43613158,0.61138016,-0.430300294,1488.5,-4.930225627,0.127022311,-467.5,-61,1114,1378,1420,-0.254044621,0.916935228,-936.5,-2328.5,1
-172,2258.5,1.376635576,-24.5,0.044472103,0.977253703,0.59698226,-0.737215549,0.423178124,0.442593687,0.60675925,-0.441615358,2015.5,-4.829757865,-0.257005395,-243,165.5,1585,1911.5,2078,0.51401079,0.910043469,-84,-1471,1
-249,1687,1.69761599,-128.5,0.031065101,1.117565849,0.722758361,-0.846719504,0.499400942,0.49156437,0.7021278,-0.478547204,1317,-5.609854129,-0.109067051,-370,-80,1071.5,1298.5,1453,0.218134102,1.052995234,-757,-1563,1
-176,1835,1.577300523,-39.5,0.013062927,1.113914572,0.717994556,-0.836934964,0.457883484,0.51343669,0.67934704,-0.488128776,1592,-5.577202623,-0.052338239,-243,155,1353,1583.5,1725,0.104676478,1.018879785,-331,-1180,1
-251.5,2995,1.57509675,34,0.019880468,1.145793037,0.765219759,-0.868134484,0.460663773,0.491715975,0.6897099,-0.477244772,2676,-5.724369871,-0.083829805,-319,314.5,2286.5,2666,2834,0.16765961,1.034475133,-349,-1770,1
-255.5,2203.5,1.466057321,-43.5,0.00702593,1.115727075,0.715804724,-0.866519481,0.423930113,0.48750768,0.67162824,-0.464733888,1873,-5.56646876,-0.062962396,-330.5,207,1632.5,1924.5,2107.5,0.125924793,1.007313776,-578.5,-1782,1
-239.5,1859,1.33854607,-69,-0.003135836,1.001217727,0.638587074,-0.746925755,0.414484258,0.472275977,0.62042165,-0.437716209,1561,-5.001311942,0.061188363,-298,131,1353.5,1554,1683,-0.122376726,0.93050096,-434.5,-1448,1
-185.5,2187.5,1.266832964,34,0.004317019,0.967855272,0.611456915,-0.721982281,0.400118543,0.417554389,0.57695323,-0.392331875,1955.5,-4.540544901,0.035978429,-232,244,1667,1938.5,1989.5,-0.071956857,0.86534131,-371,-1439,1
-228.5,2269,1.405938195,-40.5,0.069268906,1.127186297,0.776222283,-0.78854763,0.501920057,0.563960439,0.71743965,-0.572577331,2069.5,-7.417793791,-0.211240737,-199.5,168,1597.5,1966.5,2057,0.422481474,1.076026653,20,-990.5,1
-268.5,2161.5,1.4762937,-86,0.062400997,1.05364555,0.704971172,-0.738539555,0.482918445,0.54084274,0.7064351,-0.547958248,1876.5,-6.855487159,-0.047577453,-285,87.5,1439,1765.5,1936.5,0.095154906,1.059502879,-20,-1190,1
-238.5,2180.5,1.796155516,-89.5,0.070868219,1.093963437,0.760228204,-0.747903531,0.493487049,0.542319488,0.7429635,-0.559222308,1866,-7.267602203,-0.217350962,-314.5,80,1452,1852,1951,0.434701925,1.114282662,-162,-1059.5,1
-233.5,2961,1.82606649,-51.5,0.045506329,1.176196186,0.816794388,-0.875059549,0.503163427,0.54585565,0.73304737,-0.527677712,2605.5,-6.799503086,-0.118233214,-355.5,168.5,2004,2481,2640,0.236466428,1.099466336,-321,-1558.5,1
-209,3063.5,1.869763441,-13.5,0.060831408,1.234835045,0.853025089,-0.902694407,0.553891574,0.566864083,0.76219743,-0.57249759,2774,-6.60038686,0.098931605,-289.5,198,2225,2671,2785,-0.197863211,1.143192676,-97,-1421.5,1
-227,1744,1.467475119,-55,0.028053538,1.065370022,0.712121973,-0.776297136,0.426467584,0.514481237,0.6901796,-0.505112654,1477.5,-6.115367601,-0.020721397,-266.5,140,1228,1447,1589,0.041442793,1.035094269,-276.5,-1138.5,1
-311,1535.5,1.258621449,-131.5,0.01557456,0.970134753,0.593500925,-0.683206319,0.408804474,0.505042523,0.65590155,-0.487196765,1206.5,-6.161128024,-0.057310039,-329,50,1014,1176,1261,0.114620078,0.983654855,-449,-1364,1
-308,1527,1.078028241,-128,0.015695037,0.932365859,0.541089537,-0.67161474,0.367672105,0.462375116,0.5904344,-0.440689362,1208.5,-5.30128298,0.110155699,-318.5,60,975,1123.5,1225,-0.220311397,0.885490682,-556,-1578,1
-307,1570.5,1.122000959,-120,0.018871677,0.903885606,0.550259235,-0.637039487,0.364512073,0.467577746,0.60746396,-0.449815728,1252,-5.563132687,0.039099587,-318.5,87,1017,1169.5,1309,-0.078199174,0.911032458,-355,-1315,1
-242,2932,1.702676152,-17.5,0.04026196,1.221881328,0.833043209,-0.925310672,0.530242476,0.536107789,0.71933156,-0.527197216,2612.5,-6.176174197,0.13905093,-319.5,164.5,2122,2506,2668.5,-0.278101861,1.078905153,-474,-1705.5,1
