中型车流量,数据时间,大车流量,平均车速,监测点id,微型车流量,长车流量,车头距,id,车流量,平均占道率,轻型车流量
328,"20-6月 -17 12.00.00.000000000 上午",214,"2.2300000000000001E+001",1001,1380,699,0,3081,2899,"4.0999999999999996E+000",278
101,"23-11月-18 12.00.00.000000000 上午",19,"7.8200000000000003E+001",1001,939,55,0,12941,1204,"1.6000000000000001E+000",90
783,"05-9月 -18 12.00.00.000000000 上午",478,"1.057E+002",1001,4725,757,0,11401,7378,"1.6000000000000001E+000",635
1304,"07-5月 -17 12.00.00.000000000 上午",760,"4.8399999999999999E+001",1001,6693,2066,0,2461,11924,"1.09E+001",1101
759,"21-3月 -19 12.00.00.000000000 上午",373,"9.0799999999999997E+001",1001,1876,516,0,15301,4013,"1.8999999999999999E+000",489
1980,"04-5月 -18 12.00.00.000000000 上午",1664,"3.5100000000000001E+001",1001,17253,7036,0,9141,29658,"2.1E+001",1725
262,"14-11月-17 12.00.00.000000000 上午",148,"2.1600000000000001E+001",1001,749,476,0,5721,1810,"2.5E+000",175
1892,"22-11月-17 12.00.00.000000000 上午",1068,"7.9400000000000006E+001",1001,8000,2638,0,5881,15166,"9.8000000000000007E+000",1568
1808,"25-3月 -17 12.00.00.000000000 上午",1047,"5.0600000000000001E+001",1001,9654,2528,0,1601,16541,"1.4199999999999999E+001",1504
703,"30-4月 -19 12.00.00.000000000 上午",370,"9.6E+001",1001,2286,505,0,16101,4326,"1.8999999999999999E+000",462
881,"17-8月 -17 12.00.00.000000000 上午",497,"3.3E+001",1001,4446,1475,0,4081,8009,"1.24E+001",710
841,"18-4月 -19 12.00.00.000000000 上午",449,"9.4700000000000003E+001",1001,2296,648,0,15861,4775,"2.0E+000",541
408,"11-11月-18 12.00.00.000000000 上午",283,"7.2799999999999997E+001",1001,3266,922,0,12701,5176,"4.7000000000000002E+000",297
28,"07-3月 -19 12.00.00.000000000 上午",17,"6.8E+001",1001,176,26,0,15021,272,"1.5E+000",25
356,"27-4月 -19 12.00.00.000000000 上午",183,"8.5599999999999994E+001",1001,1066,258,0,16041,2100,"4.7999999999999998E+000",237
52,"26-4月 -18 12.00.00.000000000 上午",23,"4.8299999999999997E+001",1001,204,164,0,8981,493,"7.4000000000000004E+000",50
780,"22-3月 -19 12.00.00.000000000 上午",416,"9.3799999999999997E+001",1001,1789,474,0,15321,3932,"2.1000000000000001E+000",473
539,"07-4月 -19 12.00.00.000000000 上午",295,"9.65E+001",1001,1598,314,0,15641,3123,"1.3E+000",377
733,"03-8月 -18 12.00.00.000000000 上午",431,"1.0009999999999999E+002",1001,6515,506,0,10781,8807,"1.7E+000",622
158,"01-3月 -19 12.00.00.000000000 上午",76,"4.3600000000000001E+001",1001,448,108,0,14901,868,"1.7E+000",78
2492,"09-5月 -18 12.00.00.000000000 上午",1886,"4.7299999999999997E+001",1001,19034,7084,0,9241,32723,"2.8100000000000001E+001",2227
19,"03-5月 -19 12.00.00.000000000 上午",12,"3.0300000000000001E+001",1001,38,11,0,16161,89,2.0000000000000001E-001,9
463,"06-11月-17 12.00.00.000000000 上午",302,"3.1300000000000001E+001",1001,1583,800,0,5561,3506,"5.4000000000000004E+000",358
1318,"12-8月 -17 12.00.00.000000000 上午",774,"4.0799999999999997E+001",1001,8167,2127,0,3981,13465,"1.6899999999999999E+001",1079
518,"18-3月 -19 12.00.00.000000000 上午",220,"8.35E+001",1001,1519,406,0,15241,3051,"2.8999999999999999E+000",388
7,"05-5月 -19 12.00.00.000000000 上午",7,"3.0399999999999999E+001",1001,69,6,0,16201,99,4.0000000000000002E-001,10
1744,"09-4月 -17 12.00.00.000000000 上午",996,"4.0399999999999999E+001",1001,11515,2537,0,1901,18424,"1.51E+001",1632
500,"14-9月 -17 12.00.00.000000000 上午",260,"3.3200000000000003E+001",1001,1825,807,0,4561,3802,"3.2999999999999998E+000",410
1353,"31-7月 -17 12.00.00.000000000 上午",772,"5.4200000000000003E+001",1001,6043,2235,0,3753,11522,"1.19E+001",1119
780,"13-4月 -17 12.00.00.000000000 上午",490,"3.5700000000000003E+001",1001,3535,1413,0,1981,6848,"8.8000000000000007E+000",630
526,"26-3月 -19 12.00.00.000000000 上午",270,"8.4799999999999997E+001",1001,1382,443,0,15401,2990,"2.7000000000000002E+000",369
1322,"05-3月 -19 12.00.00.000000000 上午",1758,"4.9299999999999997E+001",1001,7433,3115,0,14981,14713,"1.46E+001",1085
748,"20-3月 -19 12.00.00.000000000 上午",511,"9.4E+001",1001,1806,626,0,15281,4160,"2.2999999999999998E+000",469
723,"29-10月-17 12.00.00.000000000 上午",381,"5.9E+001",1001,3160,935,0,5401,5840,"3.6000000000000001E+000",641
163,"26-12月-17 12.00.00.000000000 上午",104,"2.0E+001",1001,404,282,0,6561,1081,"1.1000000000000001E+000",128
211,"16-9月 -19 12.00.00.000000000 上午",131,"7.1900000000000006E+001",1001,873,200,0,18881,1597,"2.1000000000000001E+000",182
176,"28-3月 -19 12.00.00.000000000 上午",80,"3.9E+001",1001,472,142,0,15441,987,5.9999999999999998E-001,117
657,"18-11月-17 12.00.00.000000000 上午",333,"4.2200000000000003E+001",1001,2105,1009,0,5801,4558,"3.7999999999999998E+000",454
71,"01-3月 -18 12.00.00.000000000 上午",42,"7.0E+000",1001,123,153,0,7861,453,5.9999999999999998E-001,64
812,"25-3月 -19 12.00.00.000000000 上午",450,"9.2299999999999997E+001",1001,2119,650,0,15381,4591,"2.2000000000000002E+000",560
577,"30-10月-18 12.00.00.000000000 上午",328,"8.5900000000000006E+001",1001,2875,673,0,12461,4865,"3.0E+000",412
548,"04-4月 -19 12.00.00.000000000 上午",288,"7.1799999999999997E+001",1001,1364,362,0,15581,2904,"2.0E+000",342
466,"13-9月 -17 12.00.00.000000000 上午",292,"2.8300000000000001E+001",1001,1678,727,0,4541,3511,"3.5E+000",348
643,"07-4月 -17 12.00.00.000000000 上午",393,"2.3600000000000001E+001",1001,3724,1085,0,1861,6462,"7.0E+000",617
333,"10-11月-17 12.00.00.000000000 上午",178,"3.0399999999999999E+001",1001,818,562,0,5641,2149,"2.0E+000",258
1215,"16-5月 -17 12.00.00.000000000 上午",678,"3.25E+001",1001,7437,1846,0,2641,12269,"1.34E+001",1093
212,"22-3月 -18 12.00.00.000000000 上午",122,"2.6899999999999999E+001",1001,822,382,0,8281,1693,"3.7000000000000002E+000",155
68,"23-3月 -19 12.00.00.000000000 上午",30,"5.8600000000000001E+001",1001,229,48,0,15341,437,8.0000000000000004E-001,62
258,"05-3月 -18 12.00.00.000000000 上午",150,"1.7E+001",1001,931,428,0,7941,1999,"1.8E+000",232
214,"18-2月 -19 12.00.00.000000000 上午",112,"8.5599999999999994E+001",1001,1680,118,0,14681,2251,"1.1000000000000001E+000",127
104,"13-2月 -18 12.00.00.000000000 上午",69,"1.09E+001",1001,253,140,0,7541,626,5.0E-001,60
429,"12-11月-18 12.00.00.000000000 上午",271,"8.5900000000000006E+001",1001,2163,365,0,12721,3534,"2.1000000000000001E+000",306
899,"27-7月 -18 12.00.00.000000000 上午",523,"1.025E+002",1001,6692,784,0,10641,9600,"2.0E+000",702
159,"11-4月 -18 12.00.00.000000000 上午",89,"5.2E+001",1001,858,222,0,8681,1497,"3.8999999999999999E+000",169
462,"28-2月 -19 12.00.00.000000000 上午",173,"7.8299999999999997E+001",1001,1511,254,0,14881,2723,"2.2999999999999998E+000",323
792,"22-8月 -18 12.00.00.000000000 上午",450,"1.0240000000000001E+002",1001,5275,586,0,11161,7744,"1.6000000000000001E+000",641
224,"31-10月-18 12.00.00.000000000 上午",195,"8.2E+001",1001,2399,320,0,12481,3323,"3.1000000000000001E+000",185
413,"17-5月 -19 12.00.00.000000000 上午",190,"7.9400000000000006E+001",1001,1429,277,0,16441,2606,"1.2E+000",297
115,"13-9月 -19 12.00.00.000000000 上午",52,"9.7400000000000006E+001",1001,417,49,0,18821,714,9.0000000000000002E-001,81
1300,"29-3月 -17 12.00.00.000000000 上午",756,"3.5E+001",1001,8070,1970,0,1681,13217,"1.2699999999999999E+001",1121
582,"25-8月 -18 12.00.00.000000000 上午",410,"1.103E+002",1001,4483,441,0,11221,6366,"1.1000000000000001E+000",450
766,"24-4月 -19 12.00.00.000000000 上午",356,"9.65E+001",1001,1926,493,0,15981,4014,"1.6000000000000001E+000",473
198,"16-3月 -18 12.00.00.000000000 上午",106,"4.4600000000000001E+001",1001,814,417,0,8161,1676,"6.0E+000",141
525,"27-2月 -19 12.00.00.000000000 上午",294,"8.5400000000000006E+001",1001,1431,389,0,14861,2998,"2.7999999999999998E+000",359
1581,"06-7月 -18 12.00.00.000000000 上午",2052,"4.8899999999999999E+001",1001,12186,4981,0,10221,22086,"1.9600000000000001E+001",1286
180,"29-10月-18 12.00.00.000000000 上午",216,"5.5399999999999999E+001",1001,2491,713,0,12441,3777,"9.4000000000000004E+000",177
181,"05-9月 -19 12.00.00.000000000 上午",89,"8.5299999999999997E+001",1001,420,60,0,18661,873,"1.0E+000",123
1981,"13-6月 -18 12.00.00.000000000 上午",2018,"4.1E+001",1001,18300,8021,0,9761,32085,"2.6E+001",1765
466,"19-3月 -18 12.00.00.000000000 上午",250,"5.9899999999999999E+001",1001,1821,801,0,8221,3735,"8.8000000000000007E+000",397
2802,"20-6月 -18 12.00.00.000000000 上午",2259,"5.3200000000000003E+001",1001,18685,8246,0,9901,34407,"2.2399999999999999E+001",2415
758,"23-8月 -18 12.00.00.000000000 上午",456,"1.0159999999999999E+002",1001,4837,554,0,11181,7186,"1.6000000000000001E+000",581
634,"02-8月 -17 12.00.00.000000000 上午",388,"2.6600000000000001E+001",1001,3684,1302,0,3781,6567,"1.21E+001",559
276,"25-7月 -18 12.00.00.000000000 上午",190,"3.0399999999999999E+001",1001,2420,967,0,10601,4099,"5.0999999999999996E+000",246
348,"09-6月 -19 12.00.00.000000000 上午",212,"9.6900000000000006E+001",1001,1000,183,0,16901,2012,"1.0E+000",269
527,"31-7月 -18 12.00.00.000000000 上午",432,"7.8900000000000006E+001",1001,4418,1564,0,10721,7385,"9.0999999999999996E+000",444
497,"30-12月-17 12.00.00.000000000 上午",274,"4.6E+001",1001,1354,689,0,6641,3204,"2.3999999999999999E+000",390
528,"12-4月 -19 12.00.00.000000000 上午",328,"8.7400000000000006E+001",1001,1780,471,0,15741,3492,"2.2999999999999998E+000",385
124,"09-2月 -19 12.00.00.000000000 上午",142,"7.4299999999999997E+001",1001,1573,474,0,14501,2413,"5.0999999999999996E+000",100
99,"15-9月 -19 12.00.00.000000000 上午",46,"5.5600000000000001E+001",1001,375,32,0,18861,623,5.9999999999999998E-001,71
138,"17-2月 -19 12.00.00.000000000 上午",74,"8.4400000000000006E+001",1001,1634,112,0,14661,2054,8.0000000000000004E-001,96
474,"07-11月-18 12.00.00.000000000 上午",306,"8.7099999999999994E+001",1001,2908,334,0,12621,4405,"1.5E+000",383
176,"13-12月-17 12.00.00.000000000 上午",114,"2.4199999999999999E+001",1001,296,321,0,6301,1025,"1.1000000000000001E+000",118
310,"25-4月 -17 12.00.00.000000000 上午",198,"1.6100000000000001E+001",1001,1696,639,0,2221,3119,"5.4000000000000004E+000",276
281,"11-9月 -19 12.00.00.000000000 上午",150,"9.7400000000000006E+001",1001,948,175,0,18781,1737,"1.2E+000",183
27,"19-4月 -18 12.00.00.000000000 上午",15,"3.4299999999999997E+001",1001,143,55,0,8841,269,"1.0E+000",29
184,"01-9月 -19 12.00.00.000000000 上午",85,"9.5299999999999997E+001",1001,430,50,0,18581,859,8.0000000000000004E-001,110
181,"07-9月 -19 12.00.00.000000000 上午",89,"8.8599999999999994E+001",1001,673,85,0,18701,1198,"1.6000000000000001E+000",170
688,"15-4月 -19 12.00.00.000000000 上午",365,"9.3099999999999994E+001",1001,1812,441,0,15801,3758,"1.8999999999999999E+000",452
210,"15-11月-18 12.00.00.000000000 上午",131,"8.0200000000000003E+001",1001,1147,221,0,12781,1864,"1.0E+000",155
1706,"24-7月 -18 12.00.00.000000000 上午",1349,"6.0600000000000001E+001",1001,11193,6485,0,10581,22216,"2.0800000000000001E+001",1483
690,"15-3月 -19 12.00.00.000000000 上午",425,"8.9200000000000003E+001",1001,1918,515,0,15181,3987,"2.2999999999999998E+000",439
676,"12-5月 -17 12.00.00.000000000 上午",450,"2.35E+001",1001,5188,1204,0,2561,8187,"1.2199999999999999E+001",669
809,"22-4月 -19 12.00.00.000000000 上午",435,"9.3599999999999994E+001",1001,2572,632,0,15941,5025,"2.3999999999999999E+000",577
3356,"10-5月 -18 12.00.00.000000000 上午",2700,"5.3700000000000003E+001",1001,23492,8259,0,9261,40875,"2.1E+001",3068
343,"11-6月 -19 12.00.00.000000000 上午",222,"9.4E+001",1001,1411,333,0,16941,2571,"1.7E+000",262
312,"21-12月-17 12.00.00.000000000 上午",172,"3.0600000000000001E+001",1001,607,525,0,6461,1831,"1.8E+000",215
2,"25-2月 -19 12.00.00.000000000 上午",13,"8.1E+001",1001,1956,3,0,14821,1981,4.0000000000000002E-001,7
314,"20-4月 -19 12.00.00.000000000 上午",180,"8.5700000000000003E+001",1001,844,177,0,15901,1716,"1.0E+000",201
0,"07-5月 -19 12.00.00.000000000 上午",1,"2.6800000000000001E+001",1001,11,1,0,16241,16,1.0000000000000001E-001,3
173,"25-11月-18 12.00.00.000000000 上午",106,"8.6299999999999997E+001",1001,2103,91,0,12981,2589,6.9999999999999996E-001,116
219,"09-11月-18 12.00.00.000000000 上午",145,"8.2E+001",1001,1744,203,0,12661,2525,"1.1000000000000001E+000",214
0,"06-12月-17 12.00.00.000000000 上午",0,"3.3999999999999999E+000",1001,13,2,0,6161,16,0,1
411,"16-4月 -19 12.00.00.000000000 上午",207,"6.3200000000000003E+001",1001,1259,353,0,15821,2546,"1.3E+000",316
919,"16-8月 -17 12.00.00.000000000 上午",564,"3.4899999999999999E+001",1001,5268,1719,0,4061,9271,"1.21E+001",801
295,"15-2月 -19 12.00.00.000000000 上午",140,"8.3799999999999997E+001",1001,1319,172,0,14621,2140,"1.3999999999999999E+000",214
29,"08-3月 -19 12.00.00.000000000 上午",10,"6.5200000000000003E+001",1001,106,12,0,15041,176,4.0000000000000002E-001,19
460,"06-11月-18 12.00.00.000000000 上午",343,"8.6700000000000003E+001",1001,3056,557,0,12601,4779,"2.6000000000000001E+000",363
840,"10-4月 -19 12.00.00.000000000 上午",500,"8.9799999999999997E+001",1001,2515,652,0,15701,5123,"2.7000000000000002E+000",616
14,"21-2月 -19 12.00.00.000000000 上午",8,"3.65E+001",1001,315,6,0,14741,361,5.0E-001,18
392,"10-11月-18 12.00.00.000000000 上午",207,"8.7200000000000003E+001",1001,2241,251,0,12681,3359,"1.1000000000000001E+000",268
1440,"17-4月 -17 12.00.00.000000000 上午",785,"3.9299999999999997E+001",1001,8659,2246,0,2061,14423,"1.6800000000000001E+001",1293
16,"21-10月-18 12.00.00.000000000 上午",9,"5.1299999999999997E+001",1001,112,23,0,12281,175,2.9999999999999999E-001,15
1410,"26-3月 -17 12.00.00.000000000 上午",876,"4.2799999999999997E+001",1001,7429,2194,0,1621,13164,"1.34E+001",1255
285,"08-11月-18 12.00.00.000000000 上午",139,"8.2200000000000003E+001",1001,1411,159,0,12641,2209,8.0000000000000004E-001,215
516,"13-3月 -19 12.00.00.000000000 上午",316,"8.3599999999999994E+001",1001,1408,369,0,15141,2972,"2.2000000000000002E+000",363
75,"06-2月 -19 12.00.00.000000000 上午",75,"6.75E+001",1001,822,189,0,14441,1217,"3.6000000000000001E+000",56
347,"23-3月 -17 12.00.00.000000000 上午",218,"1.8800000000000001E+001",1001,4690,601,0,1561,6245,"2.7699999999999999E+001",389
990,"20-4月 -17 12.00.00.000000000 上午",618,"2.3E+001",1001,9802,1779,0,2121,14138,"2.4E+001",949
29,"14-4月 -18 12.00.00.000000000 上午",16,"4.0600000000000001E+001",1001,378,28,0,8741,483,8.0000000000000004E-001,32
481,"17-3月 -19 12.00.00.000000000 上午",237,"7.95E+001",1001,1561,313,0,15221,2909,"1.8999999999999999E+000",317
1221,"27-10月-18 12.00.00.000000000 上午",1188,"6.0600000000000001E+001",1001,10234,3614,0,12401,17386,"1.3199999999999999E+001",1129
185,"16-1月 -18 12.00.00.000000000 上午",125,"1.9800000000000001E+001",1001,487,286,0,6981,1233,"1.1000000000000001E+000",150
164,"20-9月 -17 12.00.00.000000000 上午",105,"1.1199999999999999E+001",1001,507,284,0,4681,1189,"1.3E+000",129
630,"13-4月 -19 12.00.00.000000000 上午",319,"8.9099999999999994E+001",1001,1953,356,0,15761,3742,"2.0E+000",484
782,"21-8月 -18 12.00.00.000000000 上午",455,"1.022E+002",1001,4839,638,0,11141,7327,"1.8E+000",613
145,"12-3月 -19 12.00.00.000000000 上午",86,"5.6100000000000001E+001",1001,442,224,0,15121,991,"6.0999999999999996E+000",94
52,"22-11月-18 12.00.00.000000000 上午",37,"7.6900000000000006E+001",1001,2596,116,0,12921,2848,"2.5E+000",47
949,"19-5月 -18 12.00.00.000000000 上午",1044,"2.7899999999999999E+001",1001,11847,5000,0,9441,19742,"1.9199999999999999E+001",902
362,"05-2月 -18 12.00.00.000000000 上午",166,"4.0100000000000001E+001",1001,2086,303,0,7381,3254,"1.3999999999999999E+000",337
214,"23-2月 -19 12.00.00.000000000 上午",110,"7.7599999999999994E+001",1001,916,124,0,14781,1514,"1.1000000000000001E+000",150
697,"25-2月 -18 12.00.00.000000000 上午",426,"4.4E+001",1001,2456,1052,0,7781,5220,"4.2999999999999998E+000",589
1914,"05-11月-18 12.00.00.000000000 上午",2048,"5.0299999999999997E+001",1001,11532,5044,0,12581,22114,"1.8300000000000001E+001",1576
763,"11-5月 -17 12.00.00.000000000 上午",422,"2.3899999999999999E+001",1001,5232,1335,0,2541,8361,"1.2199999999999999E+001",609
1331,"15-8月 -17 12.00.00.000000000 上午",747,"4.2600000000000001E+001",1001,8332,2210,0,4041,13756,"1.8E+001",1136
3138,"30-5月 -18 12.00.00.000000000 上午",2232,"5.15E+001",1001,25085,7282,0,9661,40698,"1.9800000000000001E+001",2961
87,"07-2月 -19 12.00.00.000000000 上午",78,"5.1600000000000001E+001",1001,706,223,0,14461,1155,"3.1000000000000001E+000",61
17,"10-4月 -18 12.00.00.000000000 上午",9,"1.7699999999999999E+001",1001,54,47,0,8661,132,"2.0E+000",5
120,"18-9月 -19 12.00.00.000000000 上午",52,"8.9E+001",1001,400,97,0,18921,754,"2.2000000000000002E+000",85
291,"30-11月-17 12.00.00.000000000 上午",173,"2.4100000000000001E+001",1001,763,490,0,6041,1932,"2.1000000000000001E+000",215
346,"20-11月-18 12.00.00.000000000 上午",334,"6.95E+001",1001,3529,875,0,12881,5404,"5.7999999999999998E+000",320
397,"17-9月 -18 12.00.00.000000000 上午",251,"1.068E+002",1001,2814,319,0,11601,4120,"1.8999999999999999E+000",339
89,"28-2月 -18 12.00.00.000000000 上午",61,"1.09E+001",1001,191,217,0,7841,621,8.0000000000000004E-001,63
93,"04-2月 -19 12.00.00.000000000 上午",59,"8.6400000000000006E+001",1001,1523,175,0,14401,1911,"3.1000000000000001E+000",61
145,"18-4月 -18 12.00.00.000000000 上午",97,"6.7900000000000006E+001",1001,456,268,0,8821,1102,"3.8999999999999999E+000",136
367,"05-9月 -17 12.00.00.000000000 上午",249,"1.6300000000000001E+001",1001,2129,684,0,4382,3737,"6.0999999999999996E+000",308
769,"04-9月 -18 12.00.00.000000000 上午",484,"1.0059999999999999E+002",1001,4292,732,0,11381,6879,"1.8999999999999999E+000",602
752,"18-10月-17 12.00.00.000000000 上午",424,"5.2700000000000003E+001",1001,2701,1068,0,5181,5575,"5.0E+000",630
239,"14-12月-17 12.00.00.000000000 上午",172,"2.75E+001",1001,562,438,0,6321,1591,"1.7E+000",180
342,"30-11月-18 12.00.00.000000000 上午",264,"7.1599999999999994E+001",1001,2955,1100,0,13081,4969,"6.0999999999999996E+000",308
109,"17-1月 -18 12.00.00.000000000 上午",64,"1.04E+001",1001,297,141,0,7001,704,5.9999999999999998E-001,93
144,"14-2月 -18 12.00.00.000000000 上午",73,"1.35E+001",1001,520,258,0,7561,1113,"1.2E+000",118
898,"25-10月-18 12.00.00.000000000 上午",638,"6.0299999999999997E+001",1001,6434,2869,0,12361,11627,"1.04E+001",788
151,"23-9月 -17 12.00.00.000000000 上午",95,"9.3000000000000007E+000",1001,1085,398,0,4982,1839,"7.9000000000000004E+000",110
652,"10-5月 -19 12.00.00.000000000 上午",353,"9.9799999999999997E+001",1001,1834,395,0,16301,3610,"1.5E+000",376
1120,"02-7月 -18 12.00.00.000000000 上午",974,"3.1399999999999999E+001",1001,7280,3059,0,10141,13422,"1.1199999999999999E+001",989
135,"31-8月 -19 12.00.00.000000000 上午",65,"8.3799999999999997E+001",1001,381,54,0,18561,726,"1.5E+000",91
141,"04-9月 -19 12.00.00.000000000 上午",112,"7.9099999999999994E+001",1001,576,115,0,18641,1059,"1.3E+000",115
188,"03-2月 -19 12.00.00.000000000 上午",110,"8.8900000000000006E+001",1001,2173,365,0,14381,3038,"3.3999999999999999E+000",202
2607,"27-5月 -18 12.00.00.000000000 上午",2248,"5.3399999999999999E+001",1001,21863,6819,0,9601,35950,"1.9300000000000001E+001",2413
220,"18-11月-18 12.00.00.000000000 上午",174,"8.7099999999999994E+001",1001,2279,257,0,12841,3103,"1.7E+000",173
115,"14-9月 -19 12.00.00.000000000 上午",69,"8.5099999999999994E+001",1001,430,57,0,18841,776,9.0000000000000002E-001,105
6,"09-3月 -19 12.00.00.000000000 上午",1,"3.1300000000000001E+001",1001,13,0,0,15061,22,2.0000000000000001E-001,2
62,"31-8月 -17 12.00.00.000000000 上午",36,"1.0E+001",1001,251,148,0,4361,536,"6.5E+000",39
318,"03-11月-17 12.00.00.000000000 上午",168,"3.4200000000000003E+001",1001,1671,319,0,5501,2764,"1.3E+000",288
