date,health,temperature,humidity,light_intensity,soil_temperature,soil_humidity,co2,rain
2021/5/28 14:00,1,640,24,42,31,39,400,1
2021/5/28 15:00,1,535,24,42,31,39,400,1
2021/5/28 16:00,1,343,24,42,30,41,399,1
2021/5/28 17:00,1,163,24,42,29,40,399,1
2021/5/28 18:00,1,45,24,42,27,46,404,1
2021/5/28 19:00,1,1,23,42,25,63,480,1
2021/5/28 20:00,1,0,23,42,24,73,539,1
2021/5/28 21:00,1,0,23,42,23,77,598,1
2021/5/28 22:00,1,0,22,41,22,79,653,1
2021/5/28 23:00,1,0,22,41,22,80,663,1
2021/5/29 0:00,1,0,22,41,21,80,686,1
2021/5/29 1:00,1,0,22,41,21,82,668,1
2021/5/29 2:00,1,0,21,41,20,81,656,1
2021/5/29 3:00,1,0,21,41,20,82,670,1
2021/5/29 4:00,1,0,21,41,20,83,679,1
2021/5/29 5:00,1,18,21,41,20,83,700,1
2021/5/29 6:00,1,93,21,41,20,82,649,1
2021/5/29 7:00,1,261,21,41,22,83,582,1
2021/5/29 8:00,1,469,21,41,25,84,554,1
2021/5/29 9:00,1,633,22,41,28,83,521,1
2021/5/29 10:00,1,746,22,42,30,78,505,1
2021/5/29 11:00,1,814,23,42,31,71,496,1
2021/5/29 12:00,1,815,23,42,32,63,476,1
2021/5/29 13:00,1,775,24,42,34,57,456,1
2021/5/29 14:00,1,660,24,43,34,56,440,1
2021/5/29 15:00,1,520,24,43,33,55,433,1
2021/5/29 16:00,1,330,24,43,33,59,436,1
2021/5/29 17:00,1,160,24,43,31,67,452,1
2021/5/29 18:00,1,46,24,43,29,72,462,1
2021/5/29 19:00,1,4,24,43,28,78,492,1
2021/5/29 20:00,1,0,24,42,27,81,534,1
2021/5/29 21:00,1,0,24,42,26,84,608,1
2021/5/29 22:00,1,0,24,42,25,85,631,1
2021/5/29 23:00,1,0,23,42,25,86,668,1
2021/5/30 0:00,1,0,23,42,24,86,667,1
2021/5/30 1:00,1,0,23,42,24,86,606,1
2021/5/30 2:00,1,0,23,42,24,86,641,1
2021/5/30 3:00,1,0,23,42,23,86,689,1
2021/5/30 4:00,1,0,23,42,23,87,720,1
2021/5/30 5:00,1,16,23,42,23,87,759,1
2021/5/30 6:00,1,106,23,42,23,87,714,1
2021/5/30 7:00,1,263,23,42,25,86,642,1
2021/5/30 8:00,1,443,23,42,27,85,586,1
2021/5/30 9:00,1,607,23,42,29,83,542,1
2021/5/30 10:00,1,731,24,42,31,79,527,1
2021/5/30 11:00,1,788,24,43,32,76,507,1
2021/5/30 12:00,1,788,24,43,34,73,495,1
2021/5/30 13:00,1,733,25,43,35,70,489,1
2021/5/30 14:00,1,631,25,43,35,68,493,1
2021/5/30 15:00,1,486,25,44,34,66,481,1
2021/5/30 16:00,1,308,25,44,34,66,465,1
2021/5/30 17:00,1,157,25,44,33,69,469,1
2021/5/30 18:00,1,51,25,44,31,74,482,1
2021/5/30 19:00,1,2,25,43,29,80,540,1
2021/5/30 20:00,1,0,25,43,28,83,626,1
2021/5/30 21:00,1,0,25,43,27,84,624,1
2021/5/30 22:00,1,0,25,43,27,84,654,1
2021/5/30 23:00,1,0,24,43,26,85,678,1
2021/5/31 0:00,1,0,24,43,26,86,672,1
2021/5/31 1:00,1,0,24,43,26,86,697,1
2021/5/31 2:00,1,0,24,43,25,86,724,1
2021/5/31 3:00,1,0,24,43,25,86,721,1
2021/5/31 4:00,1,0,24,43,25,86,676,1
2021/5/31 5:00,1,19,24,43,24,87,625,1
2021/5/31 6:00,1,111,24,43,25,87,607,1
2021/5/31 7:00,1,259,24,43,26,87,583,1
2021/5/31 8:00,1,462,24,43,28,84,580,1
2021/5/31 9:00,0,641,24,43,31,78,548,1
2021/5/31 10:00,0,756,25,43,32,73,504,1
2021/5/31 11:00,0,809,25,44,34,70,497,1
2021/5/31 12:00,0,813,25,44,35,67,501,1
2021/5/31 13:00,0,749,26,44,36,64,477,1
2021/5/31 14:00,0,654,26,44,36,60,465,1
2021/5/31 15:00,0,486,26,44,36,59,454,1
2021/5/31 16:00,0,346,26,44,35,61,461,1
2021/5/31 17:00,0,140,26,44,34,63,445,1
2021/5/31 18:00,0,47,26,44,32,68,475,1
2021/5/31 19:00,0,1,26,44,30,73,499,1
2021/5/31 20:00,0,0,26,44,29,76,524,1
2021/5/31 21:00,0,0,25,44,28,79,540,1
2021/5/31 22:00,0,0,25,44,28,81,553,1
2021/5/31 23:00,0,0,25,44,27,83,596,1
2021/6/1 0:00,0,0,25,43,27,83,593,1
2021/6/1 1:00,0,0,25,43,26,84,620,1
2021/6/1 2:00,0,0,25,43,26,85,658,1
2021/6/1 3:00,0,0,24,43,25,85,672,1
2021/6/1 4:00,0,0,24,43,25,85,707,1
2021/6/1 5:00,0,15,24,43,25,85,694,1
2021/6/1 6:00,0,98,24,43,25,85,626,1
2021/6/1 7:00,0,245,24,43,26,83,569,1
2021/6/1 8:00,0,395,24,43,27,79,546,1
2021/6/1 9:00,0,563,24,43,29,74,530,1
2021/6/1 10:00,0,629,25,43,30,70,511,1
2021/6/1 11:00,0,678,25,44,32,65,497,1
2021/6/1 12:00,0,859,25,44,33,53,483,1
2021/6/1 13:00,0,810,25,44,33,51,465,1
2021/6/1 14:00,0,484,25,44,33,63,473,1
2021/6/1 15:00,0,326,26,44,32,68,477,1
2021/6/1 16:00,0,178,25,44,31,71,486,1
2021/6/1 17:00,0,157,25,44,31,72,486,1
2021/6/1 18:00,0,50,25,44,30,72,483,1
2021/6/1 19:00,0,1,25,44,28,72,483,1
2021/6/1 20:00,0,0,25,43,27,74,494,1
2021/6/1 21:00,0,0,25,43,26,79,496,1
2021/6/1 22:00,0,0,25,43,25,83,510,1
2021/6/1 23:00,0,0,24,43,25,85,536,1
2021/6/2 0:00,0,0,24,43,24,86,539,1
2021/6/2 1:00,0,0,24,43,25,85,564,1
2021/6/2 2:00,0,0,24,43,25,86,575,1
2021/6/2 3:00,0,0,24,43,24,86,574,1
2021/6/2 4:00,0,0,24,43,24,87,576,1
2021/6/2 5:00,0,8,24,43,24,87,596,1
2021/6/2 6:00,0,83,24,43,24,90,583,1
2021/6/2 7:00,0,209,24,43,25,88,572,1
2021/6/2 8:00,0,260,24,43,26,86,556,1
2021/6/2 9:00,0,481,24,43,28,84,542,1
2021/6/2 10:00,0,829,24,43,30,82,531,1
2021/6/2 11:00,0,1134,25,44,32,79,523,1
2021/6/2 12:00,0,1206,25,44,32,76,511,1
2021/6/2 13:00,0,1170,25,44,33,73,507,1
2021/6/2 14:00,0,871,26,44,34,72,488,1
2021/6/2 15:00,0,692,26,44,33,70,482,1
2021/6/2 16:00,0,492,26,44,33,70,483,1
2021/6/2 17:00,0,172,26,44,31,74,485,1
2021/6/2 18:00,0,65,26,44,30,78,499,1
2021/6/2 19:00,0,2,25,44,28,82,509,1
2021/6/2 20:00,0,0,25,44,27,84,518,1
2021/6/2 21:00,0,0,25,44,27,85,543,1
2021/6/2 22:00,0,0,25,44,27,85,560,1
2021/6/2 23:00,0,0,25,44,26,85,553,1
2021/6/3 0:00,0,0,25,44,26,86,555,1
2021/6/3 1:00,0,0,25,44,26,86,566,1
2021/6/3 2:00,0,0,24,44,25,88,569,1
2021/6/3 3:00,0,0,24,43,23,90,577,1
2021/6/3 4:00,0,0,24,43,22,90,566,1
2021/6/3 5:00,0,0,24,43,23,91,596,1
2021/6/3 6:00,0,6,23,43,23,91,588,1
2021/6/3 7:00,0,22,23,43,23,90,585,1
2021/6/3 8:00,0,47,23,43,23,91,577,1
2021/6/3 9:00,0,161,23,43,24,89,601,1
2021/6/3 10:00,0,126,24,43,25,88,601,1
2021/6/3 11:00,0,136,24,43,25,88,605,1
2021/6/3 12:00,0,189,24,43,25,89,600,1
2021/6/3 13:00,0,167,24,44,25,87,587,1
2021/6/3 14:00,0,111,24,44,25,88,610,1
2021/6/3 15:00,0,132,24,44,24,88,595,1
2021/6/3 16:00,0,119,24,45,24,86,603,1
2021/6/3 17:00,0,138,24,46,25,85,595,1
2021/6/3 18:00,0,49,23,47,24,85,580,1
2021/6/3 19:00,0,2,23,48,24,87,615,1
2021/6/3 20:00,0,0,23,48,23,88,659,1
2021/6/3 21:00,0,0,23,49,23,87,651,1
2021/6/3 22:00,0,0,23,49,22,87,642,1
2021/6/3 23:00,0,0,23,49,22,87,648,1
2021/6/4 0:00,0,0,22,49,21,86,631,1
2021/6/4 1:00,0,0,22,48,20,87,679,1
2021/6/4 2:00,0,0,22,48,20,87,721,1
2021/6/4 3:00,0,0,22,48,20,87,752,1
2021/6/4 4:00,0,0,21,47,19,87,773,1
2021/6/4 5:00,0,23,21,47,19,87,753,1
2021/6/4 6:00,0,137,21,47,20,87,732,1
2021/6/4 7:00,0,346,21,47,21,85,640,1
2021/6/4 8:00,0,588,22,47,24,82,591,1
2021/6/4 9:00,0,842,22,47,25,78,535,1
2021/6/4 10:00,0,1031,22,47,27,75,519,1
2021/6/4 11:00,0,1137,23,47,29,68,497,1
2021/6/4 12:00,0,1159,23,48,30,63,479,1
2021/6/4 13:00,0,1114,24,48,31,58,475,1
2021/6/4 14:00,0,1005,24,48,31,51,458,1
2021/6/4 15:00,0,800,24,48,31,50,455,1
2021/6/4 16:00,0,506,24,48,31,46,445,1
2021/6/4 17:00,0,239,24,48,30,48,433,1
2021/6/4 18:00,0,85,24,48,28,57,445,1
2021/6/4 19:00,0,5,24,48,26,76,549,1
2021/6/4 20:00,0,0,23,47,24,83,662,1
2021/6/4 21:00,0,0,23,47,23,79,631,1
2021/6/4 22:00,0,0,23,47,23,79,524,1
2021/6/4 23:00,0,0,23,47,23,81,531,1
2021/6/5 0:00,0,0,23,47,22,83,554,1
2021/6/5 1:00,0,0,23,47,22,83,540,1
2021/6/5 2:00,0,0,23,47,23,79,507,1
2021/6/5 3:00,0,0,22,47,23,79,493,1
2021/6/5 4:00,0,0,22,47,22,82,490,1
2021/6/5 5:00,0,33,22,46,22,83,495,1
2021/6/5 6:00,0,160,22,46,22,84,504,1
2021/6/5 7:00,0,422,22,47,25,81,508,1
2021/6/5 8:00,0,738,23,47,27,76,479,1
2021/6/5 9:00,0,971,23,47,29,71,467,1
2021/6/5 10:00,0,1134,24,47,31,67,453,1
2021/6/5 11:00,0,1216,24,48,32,61,445,1
2021/6/5 12:00,0,1213,24,48,33,57,441,1
2021/6/5 13:00,0,1150,25,48,34,53,423,1
2021/6/5 14:00,0,1034,25,48,35,51,420,1
2021/6/5 15:00,0,806,25,48,35,47,414,1
2021/6/5 16:00,0,523,25,48,34,46,408,1
2021/6/5 17:00,0,262,25,48,33,49,412,1
2021/6/5 18:00,0,89,25,48,31,56,430,1
2021/6/5 19:00,0,4,25,48,29,65,463,1
2021/6/5 20:00,0,0,25,48,28,71,511,1
2021/6/5 21:00,0,0,25,48,28,74,522,1
2021/6/5 22:00,0,0,25,48,27,73,528,1
2021/6/5 23:00,0,0,24,47,24,84,490,1
2021/6/6 0:00,0,0,24,47,24,85,574,1
2021/6/6 1:00,0,0,24,47,24,85,591,1
2021/6/6 2:00,0,0,24,47,23,85,605,1
2021/6/6 3:00,0,0,24,47,24,85,611,1
2021/6/6 4:00,0,0,23,47,23,84,557,1
2021/6/6 5:00,0,41,23,47,23,85,523,1
2021/6/6 6:00,0,172,23,47,24,84,520,1
2021/6/6 7:00,0,342,23,47,25,82,519,1
2021/6/6 8:00,0,652,24,47,28,79,502,1
2021/6/6 9:00,0,986,24,47,30,67,472,1
2021/6/6 10:00,0,1211,24,47,32,62,453,1
2021/6/6 11:00,0,1308,25,48,33,59,447,1
2021/6/6 12:00,0,1326,25,48,34,54,438,1
2021/6/6 13:00,0,1275,25,48,35,50,426,1
2021/6/6 14:00,0,1134,25,48,35,47,421,1
2021/6/6 15:00,0,887,26,48,35,47,419,1
2021/6/6 16:00,0,547,26,48,34,48,416,1
2021/6/6 17:00,0,261,26,48,34,46,408,1
2021/6/6 18:00,0,89,26,48,32,54,421,1
2021/6/6 19:00,0,4,25,48,29,71,508,1
2021/6/6 20:00,0,0,25,47,28,75,579,1
2021/6/6 21:00,0,0,25,47,27,70,523,1
2021/6/6 22:00,0,0,25,47,27,74,536,1
2021/6/6 23:00,0,0,25,47,26,78,539,1
2021/6/7 0:00,0,0,24,47,26,80,552,1
2021/6/7 1:00,0,0,24,47,25,82,577,1
2021/6/7 2:00,0,0,24,47,25,83,616,1
2021/6/7 3:00,0,0,24,47,25,84,606,1
2021/6/7 4:00,0,0,24,46,24,84,623,1
2021/6/7 5:00,0,42,24,46,24,84,629,1
2021/6/7 6:00,0,204,24,46,25,83,601,1
2021/6/7 7:00,0,417,24,46,26,82,573,1
2021/6/7 8:00,0,555,24,47,28,79,520,1
2021/6/7 9:00,0,934,24,47,30,73,499,1
2021/6/7 10:00,0,1030,25,47,32,66,476,1
2021/6/7 11:00,0,1063,25,47,33,57,458,1
2021/6/7 12:00,0,1360,25,48,35,52,437,1
2021/6/7 13:00,0,1224,26,48,36,47,421,1
2021/6/7 14:00,0,977,26,48,35,45,405,1
2021/6/7 15:00,0,856,26,48,36,40,406,1
2021/6/7 16:00,0,542,26,48,36,38,400,1
2021/6/7 17:00,0,238,26,48,35,40,399,1
2021/6/7 18:00,0,96,26,47,32,48,410,1
2021/6/7 19:00,0,4,26,47,30,56,449,1
2021/6/7 20:00,0,0,26,47,29,60,485,1
2021/6/7 21:00,0,0,25,47,28,68,511,1
2021/6/7 22:00,0,0,25,47,27,74,553,1
2021/6/7 23:00,0,0,25,47,26,79,602,1
2021/6/8 0:00,0,0,25,46,26,80,595,1
2021/6/8 1:00,0,0,24,46,25,82,633,1
2021/6/8 2:00,0,0,24,46,25,83,661,1
2021/6/8 3:00,0,0,24,46,25,83,684,1
2021/6/8 4:00,0,0,24,46,24,83,689,1
2021/6/8 5:00,0,32,24,46,24,83,703,1
2021/6/8 6:00,0,181,24,46,25,81,674,1
2021/6/8 7:00,0,424,24,46,26,73,597,1
2021/6/8 8:00,0,804,24,46,28,68,530,1
2021/6/8 9:00,0,827,25,46,30,64,505,1
2021/6/8 10:00,0,1215,25,47,32,61,496,1
2021/6/8 11:00,0,1389,25,47,34,52,466,1
2021/6/8 12:00,0,1420,26,47,36,45,450,1
2021/6/8 13:00,0,1334,26,47,36,39,406,1
2021/6/8 14:00,0,1209,26,47,36,39,405,1
2021/6/8 15:00,0,970,26,47,36,40,406,1
2021/6/8 16:00,0,596,26,47,35,43,410,1
2021/6/8 17:00,0,281,26,47,34,42,401,1
2021/6/8 18:00,0,85,26,47,32,49,432,1
2021/6/8 19:00,0,4,26,47,30,62,493,1
2021/6/8 20:00,0,0,26,46,28,68,546,1
2021/6/8 21:00,0,0,25,46,28,72,564,1
2021/6/8 22:00,0,0,25,46,27,77,524,1
2021/6/8 23:00,0,0,25,46,27,81,538,1
2021/6/9 0:00,0,0,25,46,27,83,548,1
2021/6/9 1:00,0,0,25,46,26,84,609,1
2021/6/9 2:00,0,0,25,46,26,85,613,1
2021/6/9 3:00,0,0,25,46,25,87,570,1
2021/6/9 4:00,0,0,25,46,25,88,561,1
2021/6/9 5:00,0,5,25,46,25,89,562,1
2021/6/9 6:00,0,45,25,46,26,88,566,1
2021/6/9 7:00,0,141,25,46,26,88,563,1
2021/6/9 8:00,0,645,25,46,27,86,554,1
2021/6/9 9:00,0,854,25,46,29,83,535,1
2021/6/9 10:00,0,807,25,46,29,83,526,1
2021/6/9 11:00,0,745,25,47,30,83,512,1
2021/6/9 12:00,0,716,25,47,29,83,505,1
2021/6/9 13:00,0,884,26,47,30,81,510,1
2021/6/9 14:00,0,589,26,47,31,80,514,1
2021/6/9 15:00,0,521,26,47,30,80,507,1
2021/6/9 16:00,0,298,26,47,30,81,507,1
2021/6/9 17:00,0,150,26,47,29,82,510,1
2021/6/9 18:00,0,46,26,47,29,84,526,1
2021/6/9 19:00,0,1,26,47,28,85,554,1
2021/6/9 20:00,0,0,25,47,27,85,571,1
2021/6/9 21:00,0,0,25,47,27,86,613,1
2021/6/9 22:00,0,0,25,47,27,86,622,1
2021/6/9 23:00,0,0,25,47,26,86,570,1
2021/6/10 0:00,0,0,25,47,26,86,544,1
2021/6/10 1:00,0,0,25,47,26,86,577,1
2021/6/10 2:00,0,0,25,47,26,87,612,1
2021/6/10 3:00,0,0,25,47,26,87,629,1
2021/6/10 4:00,0,0,25,47,26,87,648,1
2021/6/10 5:00,0,39,25,47,25,88,683,1
2021/6/10 6:00,0,206,24,47,26,88,645,1
2021/6/10 7:00,0,506,25,47,27,85,588,1
2021/6/10 8:00,0,636,25,47,29,84,558,1
2021/6/10 9:00,0,816,25,47,30,82,547,1
2021/6/10 10:00,0,1008,25,47,31,79,547,1
2021/6/10 11:00,0,931,26,48,32,77,541,1
2021/6/10 12:00,0,1262,26,48,34,72,519,1
2021/6/10 13:00,0,1051,26,48,34,70,505,1
2021/6/10 14:00,0,1087,27,48,34,67,502,1
2021/6/10 15:00,0,611,27,48,34,64,487,1
2021/6/10 16:00,0,463,27,48,33,64,483,1
2021/6/10 17:00,0,276,27,48,32,73,490,1
2021/6/10 18:00,0,103,27,48,31,76,502,1
2021/6/10 19:00,0,6,26,48,29,81,545,1
2021/6/10 20:00,0,0,26,48,28,83,608,1
2021/6/10 21:00,0,0,26,48,28,84,646,1
2021/6/10 22:00,0,0,26,47,27,84,679,1
2021/6/10 23:00,0,0,26,47,27,85,697,1
2021/6/11 0:00,0,0,26,47,27,85,671,1
2021/6/11 1:00,0,0,26,47,27,86,710,1
2021/6/11 2:00,0,0,25,47,27,86,712,1
2021/6/11 3:00,0,0,25,47,26,87,684,1
2021/6/11 4:00,0,0,25,47,26,87,669,1
2021/6/11 5:00,0,33,25,47,26,87,659,1
2021/6/11 6:00,0,172,25,47,26,87,640,1
2021/6/11 7:00,0,404,25,47,27,86,618,1
2021/6/11 8:00,0,713,25,47,29,84,598,1
2021/6/11 9:00,0,1012,26,48,31,83,574,1
2021/6/11 10:00,0,1196,26,48,33,79,566,1
2021/6/11 11:00,0,1311,26,48,34,74,542,1
2021/6/11 12:00,0,1289,27,49,35,68,528,1
2021/6/11 13:00,0,1245,27,49,36,66,500,1
2021/6/11 14:00,0,1089,27,49,36,62,487,1
2021/6/11 15:00,0,825,28,49,36,61,476,1
2021/6/11 16:00,0,501,28,49,35,61,473,1
2021/6/11 17:00,0,253,28,49,34,62,479,1
2021/6/11 18:00,0,61,27,49,32,73,501,1
2021/6/11 19:00,0,4,27,48,31,76,518,1
2021/6/11 20:00,0,0,27,48,30,79,550,1
2021/6/11 21:00,0,0,27,48,30,80,579,1
2021/6/11 22:00,0,0,27,48,30,78,537,1
2021/6/11 23:00,0,0,27,48,29,79,562,1
2021/6/12 0:00,0,0,26,48,29,82,595,1
2021/6/12 1:00,0,0,26,48,28,83,608,1
2021/6/12 2:00,0,0,26,48,28,84,580,1
2021/6/12 3:00,0,0,26,48,28,85,580,1
2021/6/12 4:00,0,0,26,48,28,85,597,1
2021/6/12 5:00,0,28,26,48,28,86,627,1
2021/6/12 6:00,0,134,26,48,28,86,616,1
2021/6/12 7:00,0,336,26,48,29,84,597,1
2021/6/12 8:00,0,465,26,48,30,83,589,1
2021/6/12 9:00,0,676,26,48,31,82,578,1
2021/6/12 10:00,0,1026,27,48,33,79,561,1
2021/6/12 11:00,0,1171,27,48,35,74,537,1
2021/6/12 12:00,0,1055,27,49,35,70,527,1
2021/6/12 13:00,0,854,28,49,35,67,518,1
2021/6/12 14:00,0,578,28,49,35,65,498,1
2021/6/12 15:00,0,545,28,49,34,62,485,1
2021/6/12 16:00,0,355,28,48,34,62,471,1
2021/6/12 17:00,0,160,27,48,33,63,475,1
2021/6/12 18:00,0,47,27,48,32,64,478,1
2021/6/12 19:00,0,3,27,48,31,67,502,1
2021/6/12 20:00,0,0,27,48,30,73,533,1
2021/6/12 21:00,0,0,27,48,29,82,554,1
2021/6/12 22:00,0,0,27,48,29,84,606,1
2021/6/12 23:00,0,0,27,48,29,84,632,1
2021/6/13 0:00,0,0,27,48,28,85,681,1
2021/6/13 1:00,0,0,26,48,28,85,679,1
2021/6/13 2:00,0,0,26,47,28,85,688,1
2021/6/13 3:00,0,0,26,47,28,86,703,1
2021/6/13 4:00,0,0,26,47,28,87,738,1
2021/6/13 5:00,0,60,26,47,28,87,747,1
2021/6/13 6:00,0,259,26,47,28,85,663,1
2021/6/13 7:00,0,441,26,48,29,84,595,1
2021/6/13 8:00,0,442,26,48,30,84,569,1
2021/6/13 9:00,0,396,26,48,30,84,556,1
2021/6/13 10:00,0,771,27,48,31,83,555,1
2021/6/13 11:00,0,455,27,48,32,83,545,1
2021/6/13 12:00,0,453,27,48,31,84,556,1
2021/6/13 13:00,0,262,27,48,31,83,554,1
2021/6/13 14:00,0,255,27,48,31,83,536,1
2021/6/13 15:00,0,157,27,48,30,84,532,1
2021/6/13 16:00,0,112,27,48,29,87,546,1
2021/6/13 17:00,0,58,27,48,28,89,568,1
2021/6/13 18:00,0,27,27,48,28,91,599,1
2021/6/13 19:00,0,1,26,48,28,91,628,1
2021/6/13 20:00,0,0,26,48,28,91,655,1
2021/6/13 21:00,0,0,26,48,28,90,666,1
2021/6/13 22:00,0,0,26,48,27,89,663,1
2021/6/13 23:00,0,0,26,48,27,88,630,1
2021/6/14 0:00,0,0,26,48,27,89,638,1
2021/6/14 1:00,0,0,26,48,27,89,637,1
2021/6/14 2:00,0,0,26,48,27,90,617,1
2021/6/14 3:00,0,0,26,48,27,91,647,1
2021/6/14 4:00,0,0,26,48,27,92,638,1
2021/6/14 5:00,0,0,26,48,26,94,678,1
2021/6/14 6:00,0,4,26,48,26,96,666,1
2021/6/14 7:00,0,1,26,48,26,96,655,1
2021/6/14 8:00,0,44,26,57,26,96,649,1
2021/6/14 9:00,0,65,26,65,27,95,658,1
2021/6/14 10:00,0,95,26,65,27,95,627,1
2021/6/14 11:00,0,188,26,65,27,96,630,1
2021/6/14 12:00,0,206,26,65,28,95,629,1
2021/6/14 13:00,0,283,26,64,28,93,619,1
2021/6/14 14:00,0,270,26,64,29,93,613,1
2021/6/14 15:00,0,263,26,63,29,94,615,1
2021/6/14 16:00,0,184,26,60,29,94,631,1
2021/6/14 17:00,0,29,26,59,28,95,636,1
2021/6/14 18:00,0,0,26,58,28,97,656,1
2021/6/14 19:00,0,0,26,58,27,98,699,1
2021/6/14 20:00,0,0,26,57,27,98,682,1
2021/6/14 21:00,0,0,26,57,27,98,671,1
2021/6/14 22:00,0,0,26,57,27,98,660,1
2021/6/14 23:00,0,0,26,60,27,99,667,1
2021/6/15 0:00,0,0,26,67,27,99,647,1
2021/6/15 1:00,0,0,26,65,27,98,628,1
2021/6/15 2:00,0,0,26,62,27,97,666,1
2021/6/15 3:00,0,0,26,62,27,97,667,1
2021/6/15 4:00,0,0,26,62,26,98,668,1
2021/6/15 5:00,0,4,26,63,26,98,661,1
2021/6/15 6:00,0,79,26,63,27,97,652,1
2021/6/15 7:00,0,307,26,64,27,94,610,1
2021/6/15 8:00,0,589,26,64,29,90,600,1
2021/6/15 9:00,0,437,26,64,29,89,592,1
2021/6/15 10:00,0,555,26,64,30,88,583,1
2021/6/15 11:00,0,417,26,63,30,88,584,1
2021/6/15 12:00,0,369,26,63,31,88,585,1
2021/6/15 13:00,0,440,26,63,31,88,591,1
2021/6/15 14:00,0,831,27,63,32,87,583,1
2021/6/15 15:00,0,585,27,62,32,87,570,1
2021/6/15 16:00,0,310,27,62,32,87,561,1
2021/6/15 17:00,0,149,27,62,31,88,550,1
2021/6/15 18:00,0,23,27,61,29,88,549,1
2021/6/15 19:00,0,3,27,61,28,88,536,1
2021/6/15 20:00,0,0,26,60,26,89,546,1
2021/6/15 21:00,0,0,26,60,26,88,541,1
2021/6/15 22:00,0,0,26,59,26,88,540,1
2021/6/15 23:00,0,0,26,59,25,88,551,1
2021/6/16 0:00,0,0,25,59,24,89,549,1
2021/6/16 1:00,0,0,25,58,24,89,556,1
2021/6/16 2:00,0,0,25,58,24,89,550,1
2021/6/16 3:00,0,0,25,58,23,89,543,1
2021/6/16 4:00,0,0,25,57,23,89,553,1
2021/6/16 5:00,0,12,24,57,23,89,509,1
2021/6/16 6:00,0,99,24,57,23,89,478,1
2021/6/16 7:00,0,174,24,56,24,89,474,1
2021/6/16 8:00,0,258,24,56,24,88,469,1
2021/6/16 9:00,0,284,24,56,24,88,468,1
2021/6/16 10:00,0,373,24,56,25,88,470,1
2021/6/16 11:00,0,427,25,56,26,87,468,1
2021/6/16 12:00,0,462,25,57,26,87,451,1
2021/6/16 13:00,0,562,25,57,27,87,455,1
2021/6/16 14:00,0,431,25,57,27,88,457,1
2021/6/16 15:00,0,467,25,57,28,87,464,1
2021/6/16 16:00,0,320,25,57,27,87,463,1
2021/6/16 17:00,0,192,25,57,27,88,458,1
2021/6/16 18:00,0,29,25,57,27,88,470,1
2021/6/16 19:00,0,0,25,57,26,89,545,1
2021/6/16 20:00,0,0,25,57,26,91,605,1
2021/6/16 21:00,0,0,25,57,26,92,663,1
2021/6/16 22:00,0,0,25,57,26,93,687,1
2021/6/16 23:00,0,0,25,56,26,93,688,1
2021/6/17 0:00,0,0,25,56,26,94,723,1
2021/6/17 1:00,0,0,25,56,26,94,759,1
2021/6/17 2:00,0,0,25,56,26,94,741,1
2021/6/17 3:00,0,0,25,56,26,94,720,1
2021/6/17 4:00,0,0,25,56,26,95,748,1
2021/6/17 5:00,0,10,25,56,26,95,734,1
2021/6/17 6:00,0,57,25,56,26,94,714,1
2021/6/17 7:00,0,74,25,56,26,93,640,1
2021/6/17 8:00,0,120,25,56,26,92,562,1
2021/6/17 9:00,0,107,25,56,26,92,543,1
2021/6/17 10:00,0,157,25,56,26,93,565,1
2021/6/17 11:00,0,218,25,56,26,92,536,1
2021/6/17 12:00,0,191,25,56,26,91,508,1
2021/6/17 13:00,0,334,25,57,27,90,504,1
2021/6/17 14:00,0,437,25,57,28,88,481,1
2021/6/17 15:00,0,141,25,57,27,89,465,1
2021/6/17 16:00,0,51,25,57,26,91,496,1
2021/6/17 17:00,0,21,25,57,25,93,481,1
2021/6/17 18:00,0,8,25,56,25,93,494,1
2021/6/17 19:00,0,0,25,56,25,94,541,1
2021/6/17 20:00,0,0,25,56,25,94,575,1
2021/6/17 21:00,0,0,25,56,25,96,629,1
2021/6/17 22:00,0,0,24,56,25,96,653,1
2021/6/17 23:00,0,0,24,56,24,96,664,1
2021/6/18 0:00,0,0,24,56,24,96,668,1
2021/6/18 1:00,0,0,24,55,24,95,649,1
2021/6/18 2:00,0,0,24,55,24,96,658,1
2021/6/18 3:00,0,0,24,55,24,96,699,1
2021/6/18 4:00,0,0,24,55,24,97,752,1
2021/6/18 5:00,0,4,24,55,24,97,808,1
2021/6/18 6:00,0,38,24,55,24,97,827,1
2021/6/18 7:00,0,113,24,55,24,93,591,1
2021/6/18 8:00,0,113,24,55,24,92,537,1
2021/6/18 9:00,0,180,24,55,24,92,514,1
2021/6/18 10:00,0,260,24,55,25,91,504,1
2021/6/18 11:00,0,337,24,55,25,89,473,1
2021/6/18 12:00,0,432,24,55,26,87,468,1
2021/6/18 13:00,0,312,24,55,26,87,449,1
2021/6/18 14:00,0,610,24,55,26,86,421,1
2021/6/18 15:00,0,541,24,55,27,81,400,1
2021/6/18 16:00,0,423,24,55,27,82,399,1
2021/6/18 17:00,0,265,24,55,26,79,403,1
2021/6/18 18:00,0,116,24,55,26,82,401,1
2021/6/18 19:00,0,7,24,55,25,86,427,1
2021/6/18 20:00,0,0,24,54,24,88,440,1
2021/6/18 21:00,0,0,24,54,23,88,452,1
2021/6/18 22:00,0,0,24,54,23,89,483,1
2021/6/18 23:00,0,0,23,54,23,90,515,1
2021/6/19 0:00,0,0,23,53,23,91,570,1
